"hsapiens_homolog_ensembl_gene" "ensembl_gene_id.x" "external_gene_name.x" "hsapiens_homolog_associated_gene_name.x" "ensembl_gene_id.y" "external_gene_name.y" "hsapiens_homolog_associated_gene_name.y" "ensembl_gene_id" "external_gene_name" "hsapiens_homolog_associated_gene_name"
"2805" "ENSG00000100997" "ENSDARG00000071004" "abhd12" "ABHD12" "ENSGALG00010018399" "ABHD12" "ABHD12" "ENSRNOG00000036934" "Abhd12" "ABHD12"
"2806" "ENSG00000101003" "ENSDARG00000007624" "gins1" "GINS1" "ENSGALG00010016952" "GINS1" "GINS1" "ENSRNOG00000008091" "Gins1" "GINS1"
"2807" "ENSG00000101019" "ENSDARG00000068176" "uqcc1" "UQCC1" "ENSGALG00010021404" "UQCC1" "UQCC1" "ENSRNOG00000048309" "Uqcc1" "UQCC1"
"2808" "ENSG00000101040" "ENSDARG00000007601" "zmynd8" "ZMYND8" "ENSGALG00010023913" "ZMYND8" "ZMYND8" "ENSRNOG00000019154" "Zmynd8" "ZMYND8"
"2809" "ENSG00000101040" "ENSDARG00000011932" "prkcbp1l" "ZMYND8" "ENSGALG00010023913" "ZMYND8" "ZMYND8" "ENSRNOG00000019154" "Zmynd8" "ZMYND8"
"2810" "ENSG00000101049" "ENSDARG00000063370" "sgk2a" "SGK2" "ENSGALG00010023673" "SGK2" "SGK2" "ENSRNOG00000033573" "Sgk2" "SGK2"
"2811" "ENSG00000101052" "ENSDARG00000045025" "ift52" "IFT52" "ENSGALG00010023627" "IFT52" "IFT52" "ENSRNOG00000007692" "Ift52" "IFT52"
"2812" "ENSG00000101057" "ENSDARG00000032264" "mybl2b" "MYBL2" "ENSGALG00010023572" "MYBL2" "MYBL2" "ENSRNOG00000007805" "Mybl2" "MYBL2"
"2813" "ENSG00000101074" "ENSDARG00000030650" "r3hdml" "R3HDML" "ENSGALG00010024349" "R3HDML" "R3HDML" "ENSRNOG00000027432" "R3hdml" "R3HDML"
"2814" "ENSG00000101076" "ENSDARG00000021494" "hnf4a" "HNF4A" "ENSGALG00010024342" "HNF4A" "HNF4A" "ENSRNOG00000008895" "Hnf4a" "HNF4A"
"2815" "ENSG00000101079" "ENSDARG00000013087" "ndrg3a" "NDRG3" "ENSGALG00010021795" "NDRG3" "NDRG3" "ENSRNOG00000036813" "LOC679863" "NDRG3"
"2816" "ENSG00000101079" "ENSDARG00000013087" "ndrg3a" "NDRG3" "ENSGALG00010021795" "NDRG3" "NDRG3" "ENSRNOG00000067832" "LOC120101769" "NDRG3"
"2817" "ENSG00000101079" "ENSDARG00000013087" "ndrg3a" "NDRG3" "ENSGALG00010021795" "NDRG3" "NDRG3" "ENSRNOG00000064950" "LOC102554288" "NDRG3"
"2818" "ENSG00000101079" "ENSDARG00000010052" "ndrg3b" "NDRG3" "ENSGALG00010021795" "NDRG3" "NDRG3" "ENSRNOG00000036813" "LOC679863" "NDRG3"
"2819" "ENSG00000101079" "ENSDARG00000010052" "ndrg3b" "NDRG3" "ENSGALG00010021795" "NDRG3" "NDRG3" "ENSRNOG00000067832" "LOC120101769" "NDRG3"
"2820" "ENSG00000101079" "ENSDARG00000010052" "ndrg3b" "NDRG3" "ENSGALG00010021795" "NDRG3" "NDRG3" "ENSRNOG00000064950" "LOC102554288" "NDRG3"
"2821" "ENSG00000101082" "ENSDARG00000099887" "sla2a" "SLA2" "ENSGALG00010021860" "" "SLA2" "ENSRNOG00000020337" "Sla2" "SLA2"
"2822" "ENSG00000101082" "ENSDARG00000020788" "sla2b" "SLA2" "ENSGALG00010021860" "" "SLA2" "ENSRNOG00000020337" "Sla2" "SLA2"
"2823" "ENSG00000101084" "ENSDARG00000074790" "rab5if" "RAB5IF" "ENSGALG00010021579" "C20H20ORF24" "RAB5IF" "ENSRNOG00000020317" "Rab5if" "RAB5IF"
"2824" "ENSG00000101096" "ENSDARG00000100927" "nfatc2a" "NFATC2" "ENSGALG00010014143" "NFATC2" "NFATC2" "ENSRNOG00000012175" "Nfatc2" "NFATC2"
"2825" "ENSG00000101098" "ENSDARG00000059523" "rims4" "RIMS4" "ENSGALG00010024212" "RIMS4" "RIMS4" "ENSRNOG00000010868" "Rims4" "RIMS4"
"2826" "ENSG00000101104" "ENSDARG00000002597" "pabpc1l" "PABPC1L" "ENSGALG00010022065" "PABPC1L" "PABPC1L" "ENSRNOG00000012750" "Pabpc1l" "PABPC1L"
"2827" "ENSG00000101115" "ENSDARG00000044485" "sall4" "SALL4" "ENSGALG00010015318" "SALL4" "SALL4" "ENSRNOG00000050035" "Sall4" "SALL4"
"2828" "ENSG00000101126" "ENSDARG00000074293" "adnpb" "ADNP" "ENSGALG00010014260" "ADNP" "ADNP" "ENSRNOG00000010975" "Adnp" "ADNP"
"2829" "ENSG00000101126" "ENSDARG00000062002" "adnpa" "ADNP" "ENSGALG00010014260" "ADNP" "ADNP" "ENSRNOG00000010975" "Adnp" "ADNP"
"2830" "ENSG00000101132" "ENSDARG00000061228" "pfdn4" "PFDN4" "ENSGALG00010015141" "PFDN4" "PFDN4" "ENSRNOG00000050932" "Pfdn4" "PFDN4"
"2831" "ENSG00000101138" "ENSDARG00000044820" "cstf1" "CSTF1" "ENSGALG00010013220" "CSTF1" "CSTF1" "ENSRNOG00000004775" "Cstf1" "CSTF1"
"2832" "ENSG00000101144" "ENSDARG00000018260" "bmp7a" "BMP7" "ENSGALG00010015033" "BMP7" "BMP7" "ENSRNOG00000053384" "Bmp7" "BMP7"
"2833" "ENSG00000101144" "ENSDARG00000063230" "bmp7b" "BMP7" "ENSGALG00010015033" "BMP7" "BMP7" "ENSRNOG00000053384" "Bmp7" "BMP7"
"2834" "ENSG00000101146" "ENSDARG00000007196" "rae1" "RAE1" "ENSGALG00010014997" "RAE1" "RAE1" "ENSRNOG00000021295" "Rae1" "RAE1"
"2835" "ENSG00000101152" "ENSDARG00000042948" "dnajc5aa" "DNAJC5" "ENSGALG00010024824" "DNAJC5" "DNAJC5" "ENSRNOG00000015202" "Dnajc5" "DNAJC5"
"2836" "ENSG00000101152" "ENSDARG00000004836" "dnajc5ab" "DNAJC5" "ENSGALG00010024824" "DNAJC5" "DNAJC5" "ENSRNOG00000015202" "Dnajc5" "DNAJC5"
"2837" "ENSG00000101158" "ENSDARG00000021097" "nelfcd" "NELFCD" "ENSGALG00010016361" "NELFCD" "NELFCD" "ENSRNOG00000047874" "Nelfcd" "NELFCD"
"2838" "ENSG00000101160" "ENSDARG00000043081" "ctsz" "CTSZ" "ENSGALG00010016345" "CTSZ" "CTSZ" "ENSRNOG00000050697" "Ctsz" "CTSZ"
"2839" "ENSG00000101161" "ENSDARG00000091367" "prpf6" "PRPF6" "ENSGALG00010022553" "PRPF6" "PRPF6" "ENSRNOG00000051498" "Prpf6" "PRPF6"
"2840" "ENSG00000101162" "ENSDARG00000053066" "tubb1" "TUBB1" "ENSGALG00010016324" "TUBB1" "TUBB1" "ENSRNOG00000046151" "Tubb1" "TUBB1"
"2841" "ENSG00000101166" "ENSDARG00000009505" "prelid3b" "PRELID3B" "ENSGALG00010016279" "PRELID3B" "PRELID3B" "ENSRNOG00000046644" "Prelid3b" "PRELID3B"
"2842" "ENSG00000101181" "ENSDARG00000063574" "mtg2" "MTG2" "ENSGALG00010022830" "MTG2" "MTG2" "ENSRNOG00000059919" "Mtg2" "MTG2"
"2843" "ENSG00000101187" "ENSDARG00000075948" "slco4a1" "SLCO4A1" "ENSGALG00010022597" "SLCO4A1" "SLCO4A1" "ENSRNOG00000053430" "Slco4a1" "SLCO4A1"
"2844" "ENSG00000101188" "ENSDARG00000077577" "ntsr1" "NTSR1" "ENSGALG00010021510" "NTSR1" "NTSR1" "ENSRNOG00000028708" "Ntsr1" "NTSR1"
"2845" "ENSG00000101189" "ENSDARG00000028894" "mrgbp" "MRGBP" "ENSGALG00010022299" "MRGBP" "MRGBP" "ENSRNOG00000059891" "Mrgbp" "MRGBP"
"2846" "ENSG00000101191" "ENSDARG00000057907" "si:ch73-181d5.4" "DIDO1" "ENSGALG00010024124" "DIDO1" "DIDO1" "ENSRNOG00000009936" "Dido1" "DIDO1"
"2847" "ENSG00000101193" "ENSDARG00000037589" "gid8b" "GID8" "ENSGALG00010024129" "GID8" "GID8" "ENSRNOG00000065606" "Gid8" "GID8"
"2848" "ENSG00000101193" "ENSDARG00000022768" "gid8a" "GID8" "ENSGALG00010024129" "GID8" "GID8" "ENSRNOG00000065606" "Gid8" "GID8"
"2849" "ENSG00000101194" "ENSDARG00000011049" "slc17a9b" "SLC17A9" "ENSGALG00010021754" "SLC17A9" "SLC17A9" "ENSRNOG00000010275" "Slc17a9" "SLC17A9"
"2850" "ENSG00000101194" "ENSDARG00000042954" "slc17a9a" "SLC17A9" "ENSGALG00010021754" "SLC17A9" "SLC17A9" "ENSRNOG00000010275" "Slc17a9" "SLC17A9"
"2851" "ENSG00000101197" "ENSDARG00000058082" "birc7" "BIRC7" "ENSGALG00010024168" "BIRC7" "BIRC7" "ENSRNOG00000043311" "Birc7" "BIRC7"
"2852" "ENSG00000101198" "ENSDARG00000062699" "nkain4" "NKAIN4" "ENSGALG00010024194" "NKAIN4" "NKAIN4" "ENSRNOG00000031834" "Nkain4" "NKAIN4"
"2853" "ENSG00000101198" "ENSDARG00000042961" "nkain5" "NKAIN4" "ENSGALG00010024194" "NKAIN4" "NKAIN4" "ENSRNOG00000031834" "Nkain4" "NKAIN4"
"2854" "ENSG00000101199" "ENSDARG00000101616" "arfgap1" "ARFGAP1" "ENSGALG00010023048" "ARFGAP1" "ARFGAP1" "ENSRNOG00000043150" "Arfgap1" "ARFGAP1"
"2855" "ENSG00000101200" "ENSDARG00000042845" "oxt" "AVP" "ENSGALG00010016585" "" "AVP" "ENSRNOG00000021229" "Avp" "AVP"
"2856" "ENSG00000101200" "ENSDARG00000058567" "avp" "AVP" "ENSGALG00010016585" "" "AVP" "ENSRNOG00000021229" "Avp" "AVP"
"2857" "ENSG00000101204" "ENSDARG00000070724" "chrna4b" "CHRNA4" "ENSGALG00010023162" "CHRNA4" "CHRNA4" "ENSRNOG00000011202" "Chrna4" "CHRNA4"
"2858" "ENSG00000101204" "ENSDARG00000087071" "" "CHRNA4" "ENSGALG00010023162" "CHRNA4" "CHRNA4" "ENSRNOG00000011202" "Chrna4" "CHRNA4"
"2859" "ENSG00000101216" "ENSDARG00000093240" "gmeb2" "GMEB2" "ENSGALG00010016409" "GMEB2" "GMEB2" "ENSRNOG00000013339" "Gmeb2" "GMEB2"
"2860" "ENSG00000101230" "ENSDARG00000020541" "ism1" "ISM1" "ENSGALG00010018147" "ISM1" "ISM1" "ENSRNOG00000063262" "Ism1" "ISM1"
"2861" "ENSG00000101236" "ENSDARG00000036965" "rnf24" "RNF24" "ENSGALG00010016462" "RNF24" "RNF24" "ENSRNOG00000021250" "Rnf24" "RNF24"
"2862" "ENSG00000101246" "ENSDARG00000057857" "arfrp1" "ARFRP1" "ENSGALG00010024960" "ARFRP1" "ARFRP1" "ENSRNOG00000013992" "Arfrp1" "ARFRP1"
"2863" "ENSG00000101247" "ENSDARG00000061629" "ndufaf5" "NDUFAF5" "ENSGALG00010018061" "NDUFAF5" "NDUFAF5" "ENSRNOG00000004784" "Ndufaf5" "NDUFAF5"
"2864" "ENSG00000101265" "ENSDARG00000044044" "rassf2b" "RASSF2" "ENSGALG00010018233" "RASSF2" "RASSF2" "ENSRNOG00000021261" "Rassf2" "RASSF2"
"2865" "ENSG00000101265" "ENSDARG00000029865" "rassf2a" "RASSF2" "ENSGALG00010018233" "RASSF2" "RASSF2" "ENSRNOG00000021261" "Rassf2" "RASSF2"
"2866" "ENSG00000101276" "ENSDARG00000042737" "slc52a3-1" "SLC52A3" "ENSGALG00010013779" "SLC52A3" "SLC52A3" "ENSRNOG00000005132" "Slc52a3" "SLC52A3"
"2867" "ENSG00000101280" "ENSDARG00000076787" "angpt4" "ANGPT4" "ENSGALG00010013755" "ANGPT4" "ANGPT4" "ENSRNOG00000005008" "Angpt4" "ANGPT4"
"2868" "ENSG00000101282" "ENSDARG00000038593" "rspo4" "RSPO4" "ENSGALG00010013742" "RSPO4" "RSPO4" "ENSRNOG00000009662" "Rspo4" "RSPO4"
"2869" "ENSG00000101290" "ENSDARG00000035577" "cds2" "CDS2" "ENSGALG00010020362" "CDS2" "CDS2" "ENSRNOG00000021265" "Cds2" "CDS2"
"2870" "ENSG00000101294" "ENSDARG00000037846" "hm13" "HM13" "ENSGALG00010014047" "HM13" "HM13" "ENSRNOG00000007738" "Hm13" "HM13"
"2871" "ENSG00000101298" "ENSDARG00000078485" "" "SNPH" "ENSGALG00010013640" "SNPH" "SNPH" "ENSRNOG00000009588" "Snph" "SNPH"
"2872" "ENSG00000101298" "ENSDARG00000075539" "snphb" "SNPH" "ENSGALG00010013640" "SNPH" "SNPH" "ENSRNOG00000009588" "Snph" "SNPH"
"2873" "ENSG00000101310" "ENSDARG00000019360" "sec23b" "SEC23B" "ENSGALG00010018573" "SEC23B" "SEC23B" "ENSRNOG00000008411" "Sec23b" "SEC23B"
"2874" "ENSG00000101311" "ENSDARG00000052652" "fermt1" "FERMT1" "ENSGALG00010018512" "FERMT1" "FERMT1" "ENSRNOG00000021274" "Fermt1" "FERMT1"
"2875" "ENSG00000101323" "ENSDARG00000024160" "hao1" "HAO1" "ENSGALG00010018494" "HAO1" "HAO1" "ENSRNOG00000004601" "Hao1" "HAO1"
"2876" "ENSG00000101327" "ENSDARG00000087798" "pdyn" "PDYN" "ENSGALG00010016476" "PDYN" "PDYN" "ENSRNOG00000026036" "Pdyn" "PDYN"
"2877" "ENSG00000101331" "ENSDARG00000063089" "CCM2L" "CCM2L" "ENSGALG00010015633" "CCM2L" "CCM2L" "ENSRNOG00000009191" "Ccm2l" "CCM2L"
"2878" "ENSG00000101333" "ENSDARG00000100786" "PLCB4" "PLCB4" "ENSGALG00010018418" "PLCB4" "PLCB4" "ENSRNOG00000033119" "Plcb4" "PLCB4"
"2879" "ENSG00000101335" "ENSDARG00000038123" "myl9a" "MYL9" "ENSGALG00010021572" "MYL9" "MYL9" "ENSRNOG00000020246" "Myl9" "MYL9"
"2880" "ENSG00000101335" "ENSDARG00000008030" "myl9b" "MYL9" "ENSGALG00010021572" "MYL9" "MYL9" "ENSRNOG00000020246" "Myl9" "MYL9"
"2881" "ENSG00000101336" "ENSDARG00000058647" "hck" "HCK" "ENSGALG00010015653" "HCK" "HCK" "ENSRNOG00000009331" "Hck" "HCK"
"2882" "ENSG00000101337" "ENSDARG00000002536" "tm9sf4" "TM9SF4" "ENSGALG00010013289" "TM9SF4" "TM9SF4" "ENSRNOG00000009406" "Tm9sf4" "TM9SF4"
"2883" "ENSG00000101343" "ENSDARG00000007901" "crnkl1" "CRNKL1" "ENSGALG00010018288" "CRNKL1" "CRNKL1" "ENSRNOG00000010587" "Crnkl1" "CRNKL1"
"2884" "ENSG00000101343" "ENSDARG00000007901" "crnkl1" "CRNKL1" "ENSGALG00010018288" "CRNKL1" "CRNKL1" "ENSRNOG00000040045" "Crnkl1-ps1" "CRNKL1"
"2885" "ENSG00000101346" "ENSDARG00000008953" "pofut1" "POFUT1" "ENSGALG00010013307" "POFUT1" "POFUT1" "ENSRNOG00000010104" "Pofut1" "POFUT1"
"2886" "ENSG00000101347" "ENSDARG00000071288" "samhd1" "SAMHD1" "ENSGALG00010024424" "SAMHD1" "SAMHD1" "ENSRNOG00000006418" "Samhd1" "SAMHD1"
"2887" "ENSG00000101349" "ENSDARG00000030154" "pak5" "PAK5" "ENSGALG00010018367" "PAK5" "PAK5" "ENSRNOG00000005509" "Pak5" "PAK5"
"2888" "ENSG00000101350" "ENSDARG00000101120" "kif3b" "KIF3B" "ENSGALG00010013331" "KIF3B" "KIF3B" "ENSRNOG00000010361" "Kif3b" "KIF3B"
"2889" "ENSG00000101361" "ENSDARG00000012820" "nop56" "NOP56" "ENSGALG00010006001" "NOP56" "NOP56" "ENSRNOG00000007128" "Nop56" "NOP56"
"2890" "ENSG00000101363" "ENSDARG00000059853" "manbal" "MANBAL" "ENSGALG00010024685" "" "MANBAL" "ENSRNOG00000031453" "Manbal" "MANBAL"
"2891" "ENSG00000101363" "ENSDARG00000059853" "manbal" "MANBAL" "ENSGALG00010022593" "MANBAL" "MANBAL" "ENSRNOG00000031453" "Manbal" "MANBAL"
"2892" "ENSG00000101363" "ENSDARG00000059853" "manbal" "MANBAL" "ENSGALG00010009796" "" "MANBAL" "ENSRNOG00000031453" "Manbal" "MANBAL"
"2893" "ENSG00000101363" "ENSDARG00000059853" "manbal" "MANBAL" "ENSGALG00010009718" "" "MANBAL" "ENSRNOG00000031453" "Manbal" "MANBAL"
"2894" "ENSG00000101363" "ENSDARG00000059853" "manbal" "MANBAL" "ENSGALG00010009738" "" "MANBAL" "ENSRNOG00000031453" "Manbal" "MANBAL"
"2895" "ENSG00000101363" "ENSDARG00000059853" "manbal" "MANBAL" "ENSGALG00010009784" "" "MANBAL" "ENSRNOG00000031453" "Manbal" "MANBAL"
"2896" "ENSG00000101363" "ENSDARG00000059853" "manbal" "MANBAL" "ENSGALG00010009710" "" "MANBAL" "ENSRNOG00000031453" "Manbal" "MANBAL"
"2897" "ENSG00000101363" "ENSDARG00000059853" "manbal" "MANBAL" "ENSGALG00010021870" "" "MANBAL" "ENSRNOG00000031453" "Manbal" "MANBAL"
"2898" "ENSG00000101365" "ENSDARG00000044753" "idh3b" "IDH3B" "ENSGALG00010005984" "IDH3B" "IDH3B" "ENSRNOG00000007316" "Idh3b" "IDH3B"
"2899" "ENSG00000101367" "ENSDARG00000002659" "mapre1b" "MAPRE1" "ENSGALG00010013275" "MAPRE1" "MAPRE1" "ENSRNOG00000011798" "Mapre1" "MAPRE1"
"2900" "ENSG00000101367" "ENSDARG00000042927" "mapre1a" "MAPRE1" "ENSGALG00010013275" "MAPRE1" "MAPRE1" "ENSRNOG00000011798" "Mapre1" "MAPRE1"
"2901" "ENSG00000101400" "ENSDARG00000098420" "SNTA1" "SNTA1" "ENSGALG00010022144" "SNTA1" "SNTA1" "ENSRNOG00000016062" "Snta1" "SNTA1"
"2902" "ENSG00000101407" "ENSDARG00000004114" "tti1" "TTI1" "ENSGALG00010015764" "TTI1" "TTI1" "ENSRNOG00000012880" "Tti1" "TTI1"
"2903" "ENSG00000101412" "ENSDARG00000103868" "E2F1" "E2F1" "ENSGALG00010022055" "E2F1" "E2F1" "ENSRNOG00000016708" "E2f1" "E2F1"
"2904" "ENSG00000101413" "ENSDARG00000038113" "rprd1b" "RPRD1B" "ENSGALG00010015753" "RPRD1B" "RPRD1B" "ENSRNOG00000012923" "Rprd1b" "RPRD1B"
"2905" "ENSG00000101417" "ENSDARG00000114885" "pxmp4" "PXMP4" "ENSGALG00010022044" "PXMP4" "PXMP4" "ENSRNOG00000016975" "Pxmp4" "PXMP4"
"2906" "ENSG00000101421" "ENSDARG00000007323" "chmp4bb" "CHMP4B" "ENSGALG00010024392" "CHMP4B" "CHMP4B" "ENSRNOG00000046585" "Chmp4b" "CHMP4B"
"2907" "ENSG00000101421" "ENSDARG00000007323" "chmp4bb" "CHMP4B" "ENSGALG00010024392" "CHMP4B" "CHMP4B" "ENSRNOG00000034071" "Chmp4bl1" "CHMP4B"
"2908" "ENSG00000101421" "ENSDARG00000016255" "chmp4ba" "CHMP4B" "ENSGALG00010024392" "CHMP4B" "CHMP4B" "ENSRNOG00000046585" "Chmp4b" "CHMP4B"
"2909" "ENSG00000101421" "ENSDARG00000016255" "chmp4ba" "CHMP4B" "ENSGALG00010024392" "CHMP4B" "CHMP4B" "ENSRNOG00000034071" "Chmp4bl1" "CHMP4B"
"2910" "ENSG00000101438" "ENSDARG00000059775" "slc32a1" "SLC32A1" "ENSGALG00010023684" "SLC32A1" "SLC32A1" "ENSRNOG00000015393" "Slc32a1" "SLC32A1"
"2911" "ENSG00000101439" "ENSDARG00000007795" "cst3" "CST3" "ENSGALG00010018815" "" "CST3" "ENSRNOG00000030508" "LOC689220" "CST3"
"2912" "ENSG00000101439" "ENSDARG00000007795" "cst3" "CST3" "ENSGALG00010018815" "" "CST3" "ENSRNOG00000030184" "P22k15" "CST3"
"2913" "ENSG00000101439" "ENSDARG00000007795" "cst3" "CST3" "ENSGALG00010018815" "" "CST3" "ENSRNOG00000030857" "Cyss" "CST3"
"2914" "ENSG00000101439" "ENSDARG00000007795" "cst3" "CST3" "ENSGALG00010018815" "" "CST3" "ENSRNOG00000043043" "AABR07054232.1" "CST3"
"2915" "ENSG00000101439" "ENSDARG00000007795" "cst3" "CST3" "ENSGALG00010018815" "" "CST3" "ENSRNOG00000036952" "Cyssl1" "CST3"
"2916" "ENSG00000101439" "ENSDARG00000007795" "cst3" "CST3" "ENSGALG00010018815" "" "CST3" "ENSRNOG00000005545" "Cst5" "CST3"
"2917" "ENSG00000101439" "ENSDARG00000007795" "cst3" "CST3" "ENSGALG00010018815" "" "CST3" "ENSRNOG00000031840" "Andpro" "CST3"
"2918" "ENSG00000101439" "ENSDARG00000069192" "zgc:163030" "CST3" "ENSGALG00010018815" "" "CST3" "ENSRNOG00000030508" "LOC689220" "CST3"
"2919" "ENSG00000101439" "ENSDARG00000069192" "zgc:163030" "CST3" "ENSGALG00010018815" "" "CST3" "ENSRNOG00000030184" "P22k15" "CST3"
"2920" "ENSG00000101439" "ENSDARG00000069192" "zgc:163030" "CST3" "ENSGALG00010018815" "" "CST3" "ENSRNOG00000030857" "Cyss" "CST3"
"2921" "ENSG00000101439" "ENSDARG00000069192" "zgc:163030" "CST3" "ENSGALG00010018815" "" "CST3" "ENSRNOG00000043043" "AABR07054232.1" "CST3"
"2922" "ENSG00000101439" "ENSDARG00000069192" "zgc:163030" "CST3" "ENSGALG00010018815" "" "CST3" "ENSRNOG00000036952" "Cyssl1" "CST3"
"2923" "ENSG00000101439" "ENSDARG00000069192" "zgc:163030" "CST3" "ENSGALG00010018815" "" "CST3" "ENSRNOG00000005545" "Cst5" "CST3"
"2924" "ENSG00000101439" "ENSDARG00000069192" "zgc:163030" "CST3" "ENSGALG00010018815" "" "CST3" "ENSRNOG00000031840" "Andpro" "CST3"
"2925" "ENSG00000101440" "ENSDARG00000077858" "asip1" "ASIP" "ENSGALG00010024739" "ASIP" "ASIP" "ENSRNOG00000017701" "Asip" "ASIP"
"2926" "ENSG00000101442" "ENSDARG00000098235" "actr5" "ACTR5" "ENSGALG00010023731" "ACTR5" "ACTR5" "ENSRNOG00000023989" "Actr5" "ACTR5"
"2927" "ENSG00000101444" "ENSDARG00000005191" "ahcy" "AHCY" "ENSGALG00010024732" "AHCY" "AHCY" "ENSRNOG00000063861" "" "AHCY"
"2928" "ENSG00000101444" "ENSDARG00000005191" "ahcy" "AHCY" "ENSGALG00010024732" "AHCY" "AHCY" "ENSRNOG00000017777" "Ahcy" "AHCY"
"2929" "ENSG00000101445" "ENSDARG00000079860" "PPP1R16B" "PPP1R16B" "ENSGALG00010023740" "PPP1R16B" "PPP1R16B" "ENSRNOG00000015614" "Ppp1r16b" "PPP1R16B"
"2930" "ENSG00000101447" "ENSDARG00000077883" "fam83d" "FAM83D" "ENSGALG00010023750" "" "FAM83D" "ENSRNOG00000015794" "Fam83d" "FAM83D"
"2931" "ENSG00000101447" "ENSDARG00000077883" "fam83d" "FAM83D" "ENSGALG00010023775" "" "FAM83D" "ENSRNOG00000015794" "Fam83d" "FAM83D"
"2932" "ENSG00000101452" "ENSDARG00000063419" "dhx35" "DHX35" "ENSGALG00010023808" "DHX35" "DHX35" "ENSRNOG00000015928" "Dhx35" "DHX35"
"2933" "ENSG00000101457" "ENSDARG00000101618" "DNTTIP1" "DNTTIP1" "ENSGALG00010015875" "DNTTIP1" "DNTTIP1" "ENSRNOG00000014933" "Dnttip1" "DNTTIP1"
"2934" "ENSG00000101460" "ENSDARG00000033609" "map1lc3a" "MAP1LC3A" "ENSGALG00010024665" "MAP1LC3A" "MAP1LC3A" "ENSRNOG00000025443" "Map1lc3a" "MAP1LC3A"
"2935" "ENSG00000101464" "ENSDARG00000075530" "pigu" "PIGU" "ENSGALG00010024412" "PIGU" "PIGU" "ENSRNOG00000025181" "Pigu" "PIGU"
"2936" "ENSG00000101470" "ENSDARG00000095002" "tnnc2.1" "TNNC2" "ENSGALG00010015909" "TNNC2" "TNNC2" "ENSRNOG00000015155" "Tnnc2" "TNNC2"
"2937" "ENSG00000101470" "ENSDARG00000070835" "tnnc2.2" "TNNC2" "ENSGALG00010015909" "TNNC2" "TNNC2" "ENSRNOG00000015155" "Tnnc2" "TNNC2"
"2938" "ENSG00000101473" "ENSDARG00000014138" "acot8" "ACOT8" "ENSGALG00010015932" "ACOT8" "ACOT8" "ENSRNOG00000015187" "Acot8" "ACOT8"
"2939" "ENSG00000101474" "ENSDARG00000017422" "apmap" "APMAP" "ENSGALG00010018892" "APMAP" "APMAP" "ENSRNOG00000006795" "Apmap" "APMAP"
"2940" "ENSG00000101489" "ENSDARG00000070045" "celf4" "CELF4" "ENSGALG00010011379" "CELF4" "CELF4" "ENSRNOG00000014503" "Celf4" "CELF4"
"2941" "ENSG00000101544" "ENSDARG00000060937" "adnp2a" "ADNP2" "ENSGALG00010008011" "ADNP2" "ADNP2" "ENSRNOG00000053370" "Adnp2" "ADNP2"
"2942" "ENSG00000101544" "ENSDARG00000060937" "adnp2a" "ADNP2" "ENSGALG00010008011" "ADNP2" "ADNP2" "ENSRNOG00000053843" "LOC102550284" "ADNP2"
"2943" "ENSG00000101544" "ENSDARG00000028431" "adnp2b" "ADNP2" "ENSGALG00010008011" "ADNP2" "ADNP2" "ENSRNOG00000053370" "Adnp2" "ADNP2"
"2944" "ENSG00000101544" "ENSDARG00000028431" "adnp2b" "ADNP2" "ENSGALG00010008011" "ADNP2" "ADNP2" "ENSRNOG00000053843" "LOC102550284" "ADNP2"
"2945" "ENSG00000101546" "ENSDARG00000073705" "rbfa" "RBFA" "ENSGALG00010008052" "RBFA" "RBFA" "ENSRNOG00000055647" "Rbfa" "RBFA"
"2946" "ENSG00000101557" "ENSDARG00000025889" "usp14" "USP14" "ENSGALG00010005033" "USP14" "USP14" "ENSRNOG00000014981" "Usp14" "USP14"
"2947" "ENSG00000101558" "ENSDARG00000115862" "vapal" "VAPA" "ENSGALG00010001749" "VAPA" "VAPA" "ENSRNOG00000014765" "Vapa" "VAPA"
"2948" "ENSG00000101574" "ENSDARG00000088999" "mettl4" "METTL4" "ENSGALG00010001507" "METTL4" "METTL4" "ENSRNOG00000026280" "Mettl4" "METTL4"
"2949" "ENSG00000101577" "ENSDARG00000061214" "lpin2" "LPIN2" "ENSGALG00010001279" "LPIN2" "LPIN2" "ENSRNOG00000014876" "Lpin2" "LPIN2"
"2950" "ENSG00000101596" "ENSDARG00000104374" "SMCHD1" "SMCHD1" "ENSGALG00010001364" "SMCHD1" "SMCHD1" "ENSRNOG00000014319" "Smchd1" "SMCHD1"
"2951" "ENSG00000101605" "ENSDARG00000061249" "myom1a" "MYOM1" "ENSGALG00010001347" "MYOM1" "MYOM1" "ENSRNOG00000057701" "Myom1" "MYOM1"
"2952" "ENSG00000101605" "ENSDARG00000104836" "MYOM1" "MYOM1" "ENSGALG00010001347" "MYOM1" "MYOM1" "ENSRNOG00000057701" "Myom1" "MYOM1"
"2953" "ENSG00000101608" "ENSDARG00000025326" "myl12.2" "MYL12A" "ENSGALG00010001297" "MYL12A" "MYL12A" "ENSRNOG00000015278" "Myl12b" "MYL12A"
"2954" "ENSG00000101608" "ENSDARG00000025326" "myl12.2" "MYL12A" "ENSGALG00010002352" "" "MYL12A" "ENSRNOG00000015278" "Myl12b" "MYL12A"
